paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
3395;3503111;Kalvola,Uurtaanjärvi;W;Vedenkorkeus;35.285;Lopetettu;24.5.2007;11.2.2020;Kanta-Häme;28;0;;;
3397;3502531;Totunoja;W;Vedenkorkeus;35.263;Lopetettu;28.8.2003;17.9.2008;Kanta-Häme;28;0;;;
3398;405419;Ylä-Varpanen;W;Vedenkorkeus;4.589;Lopetettu;22.3.2007;27.6.2010;Pohjois-Savo;11831;11802;;;
3399;406044;Pienvesi;W;Vedenkorkeus;4.584;Lopetettu;13.6.2006;5.12.2009;Pohjois-Savo;12405;12375;;;
3400;405403;Tismiö;W;Vedenkorkeus;4.521;Lopetettu;5.4.2006;11.1.2009;Pohjois-Savo;8923;8893;;;
3401;405404;Keskimmäinen;W;Vedenkorkeus;4.521;Lopetettu;5.4.2006;11.1.2009;Pohjois-Savo;8736;8706;;;
3402;405405;Ylemmäinen;W;Vedenkorkeus;4.521;Lopetettu;5.4.2006;11.1.2009;Pohjois-Savo;8746;8716;;;
3410;3601510;Harjakoski ala;W;Vedenkorkeus;36.021;Lopetettu;;;Satakunta;5126;5090;;;
3413;1401411;Kiminkijärvi;W;Vedenkorkeus;14.642;Lopetettu;7.9.2006;25.10.2014;Keski-Suomi;14942;14908;;;
3420;1404750;Puuppola;W;Vedenkorkeus;14.295;Lopetettu;19.5.2008;31.3.2023;Keski-Suomi;14942;14908;;;
3422;2101331;Sarsalanoja;W;Vedenkorkeus;21.084;Lopetettu;19.6.2006;19.11.2015;Uusimaa;3778;3752;;;
3423;2101341;Mäyränoja;W;Vedenkorkeus;21.085;Lopetettu;19.6.2006;19.11.2015;Uusimaa;3766;3740;;;
3432;3505700;Mänttä,ala;W;Vedenkorkeus;35.62;Lopetettu;1.2.2000;30.11.2013;Pirkanmaa;3766;3740;;;
3433;1405830;Ylä-Vehkajärvi;W;Vedenkorkeus;14.221;Lopetettu;25.2.2009;13.5.2013;Päijät-Häme;27;0;;;
3434;3501890;Sairakkalanjärvi;W;Vedenkorkeus;35.837;Lopetettu;16.3.2009;27.9.2012;Päijät-Häme;26;0;;;
3438;3501400;Hml, Hauho, Jokijärvi;W;Vedenkorkeus;35.771;Lopetettu;13.5.2009;11.2.2020;Kanta-Häme;28;0;;;
3441;5903400;Oulujärvi;W;Vedenkorkeus;59.311;Lopetettu;25.10.1920;31.12.1950;Pohjois-Pohjanmaa;12155;;12083;;
3467;3507300;Nokia, Vihnusjärvi;W;Vedenkorkeus;35.213;Lopetettu;27.11.2009;13.2.2017;Pirkanmaa;12155;;12083;;
3474;5400170;Kalliokoski, ylä;W;Vedenkorkeus;54.043;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;
3475;5400180;Kalliokoski, alavesi;W;Vedenkorkeus;54.043;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;
3476;5700800;Pöyry,ylävesi;W;Vedenkorkeus;57.012;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;
3477;5700900;Pöyry, alavesi;W;Vedenkorkeus;57.012;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;
3481;407140;Lahnajärvi;W;Vedenkorkeus;4.593;Lopetettu;14.6.2010;14.7.2012;Pohjois-Savo;13807;13778;;;
3484;1200400;Valkjärvi;W;Vedenkorkeus;12.004;Lopetettu;23.11.2010;11.4.2018;Kymenlaakso;4422;4400;;;
3491;407929;Mikkajärvi;W;Vedenkorkeus;4.652;Lopetettu;5.9.2010;30.12.2013;Pohjois-Savo;10259;10230;;;
3494;3502150;Sääjärvi;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;19.12.2019;Kanta-Häme;28;0;;;
3495;3502155;Kempinpato;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;13.8.2025;Kanta-Häme;28;0;;;
3496;3502160;Kesijärvi;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;13.8.2025;Kanta-Häme;27;0;;;
3497;3502170;Isojärvi;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;12.8.2025;Kanta-Häme;27;0;;;
3498;2300122;Saukonpää;W;Vedenkorkeus;23.063;Lopetettu;27.9.2011;28.11.2021;Uusimaa;11565;11539;;;
3513;401280;Petäisjärvi;W;Vedenkorkeus;4.476;Lopetettu;28.6.2011;6.3.2013;Pohjois-Karjala;11565;11539;;;
3515;404975;Sysmäjärvi;W;Vedenkorkeus;4.353;Lopetettu;31.7.2012;1.6.2018;Pohjois-Karjala;8540;8516;;;
3520;3501250;Rautjärvi;W;Vedenkorkeus;35.786;Lopetettu;10.10.2012;18.2.2020;Päijät-Häme;27;0;;;
3525;407770;Ylä-Salmijärvi;W;Vedenkorkeus;4.619;Lopetettu;11.11.2013;26.12.2015;Pohjois-Savo;27;0;;;
3545;2100250;Lallujärvi;W;Vedenkorkeus;21.023;Lopetettu;3.10.2013;4.4.2018;Kanta-Häme;26;0;;;
3547;402712;Koitere Piilovaara;W;Vedenkorkeus;4.941;Lopetettu;28.11.2013;1.10.2018;Pohjois-Karjala;23;0;-12;;
3559;6800500;Karigasniemi;W;Vedenkorkeus;68.031;Lopetettu;17.9.1958;11.12.1973;Lappi;12375;;;12358;12372
3572;3507510;Nerkoo, Kihniö;W;Vedenkorkeus;35.538;Lopetettu;19.11.2014;7.5.2017;Pirkanmaa;14185;14150;;;
3575;6000400;Haukipudas;W;Vedenkorkeus;60.011;Lopetettu;1.1.1912;31.12.1975;Pohjois-Pohjanmaa;967;927;890;;
3582;4200610;Kyrönjoki, Hanhikoski, vanha asema;W;Vedenkorkeus;42.023;Lopetettu;1.1.1912;31.3.1926;Etelä-Pohjanmaa;3426;;3348;;
3595;407992;Vaahtovanlampi;W;Vedenkorkeus;4.278;Lopetettu;23.3.2015;29.10.2016;Pohjois-Savo;8348;8324;;;
3597;3900400;Pirttikylä;W;Vedenkorkeus;39.002;Lopetettu;21.10.2015;15.6.2017;Pohjanmaa;42;0;;;
3686;3515000;Kauvatsanjoki, Mutilahti;W;Vedenkorkeus;35.151;Lopetettu;27.10.2011;23.12.2021;Satakunta;43;;;0;
3690;2500000;Uskelanjoki Moisionkoski ap;W;Vedenkorkeus;25.001;Lopetettu;7.4.2015;30.5.2023;Varsinais-Suomi;28;0;;;
3514;401270;Suuri Palojärvi;W;Vedenkorkeus;4.476;Määräaikainen;11.9.2012;26.11.2014;Pohjois-Karjala;28;0;;;
3549;405850;Pyöree;W;Vedenkorkeus;4.536;Määräaikainen;23.12.2013;22.12.2025;Pohjois-Savo;28;0;;;
4013;1403405;Tuomiojärvi;W;Vedenkorkeus;14.785;Määräaikainen;;;Etelä-Savo;10141;10113;;;
3963;1407980;Etelä-Tervajärvi,Mäntyharju;W;Vedenkorkeus;14.918;Määräaikainen;;;Etelä-Savo;10141;10113;;;
2956;1600700;Kirkkojärvi, luusua;W;Vedenkorkeus;16.005;Määräaikainen;21.4.1986;15.6.2022;Uusimaa;3424;3399;;;
3667;2101450;Keravanjoki, Kellokosken patohanke;W;Vedenkorkeus;21.093;Määräaikainen;8.12.2016;9.10.2025;Uusimaa;25;0;;;
2999;2201200;Hepari;W;Vedenkorkeus;22.008;Määräaikainen;4.9.1966;22.2.2024;Uusimaa;3725;3700;;;
2982;2300110;Vanjoki, Kutin silta;W;Vedenkorkeus;23.042;Määräaikainen;9.2.1999;22.12.2025;Uusimaa;3205;3180;;;
3533;2300131;Vanjärvi, kunnostushanke;W;Vedenkorkeus;23.042;Määräaikainen;15.8.2013;17.2.2020;Uusimaa;3205;3180;;;
3162;2300125;Tarkeelanjärvi;W;Vedenkorkeus;23.063;Määräaikainen;1.4.2004;28.12.2014;Uusimaa;26;0;;;
3827;2403500;Enäjärvi, Uitsalmi;W;Vedenkorkeus;24.033;Määräaikainen;13.7.1977;29.12.2024;Varsinais-Suomi;26;0;;;
3828;2403600;Enäjärvi, luusua;W;Vedenkorkeus;24.033;Määräaikainen;7.8.2018;6.10.2020;Uusimaa;26;0;;;
3761;3504200;Peränne;W;Vedenkorkeus;35.424;Määräaikainen;10.1.2019;22.12.2025;Etelä-Pohjanmaa;35;0;;;
3762;3504250;Vähä-Peränne;W;Vedenkorkeus;35.424;Määräaikainen;10.1.2019;22.12.2025;Etelä-Pohjanmaa;35;0;;;
3935;5901200;Osmankajärvi;W;Vedenkorkeus;59.353;Määräaikainen;13.6.2022;22.12.2025;Kainuu;16698;;;;
3846;6702090;Tengeliöjoki Pohjapato yläp;W;Vedenkorkeus;67.911;Määräaikainen;;;Lappi;16698;;;;
3847;6702070;Tengeliöjoki silta yläp;W;Vedenkorkeus;67.911;Määräaikainen;;;Lappi;16698;;;;
2769;100200;Öllölänjärvi;W;Vedenkorkeus;1.022;Satunnainen;16.3.1993;9.7.2004;Pohjois-Karjala;13146;13126;13120;;
2771;100310;Haarajärvi;W;Vedenkorkeus;1.032;Satunnainen;11.1.1993;22.11.2006;Pohjois-Karjala;11083;11062;;;
2772;100320;Palojärvi;W;Vedenkorkeus;1.033;Satunnainen;27.8.1965;6.9.2004;Pohjois-Karjala;11659;11638;11630;;
2773;100330;Keskijärvi;W;Vedenkorkeus;1.033;Satunnainen;7.10.1977;21.10.2015;Pohjois-Karjala;11742;11720;11711;;
2774;100400;Kuusjärvi Eno;W;Vedenkorkeus;1.035;Satunnainen;14.11.1977;11.10.2006;Pohjois-Karjala;11801;11779;11769;;
2775;100500;Koveron Lastujärvi;W;Vedenkorkeus;1.036;Satunnainen;15.4.1955;27.8.2004;Pohjois-Karjala;11222;11201;;;
2776;100510;Lastujärvi;W;Vedenkorkeus;1.036;Satunnainen;27.4.1993;13.10.2006;Pohjois-Karjala;11345;11324;;;
2777;100600;Uramo;W;Vedenkorkeus;1.044;Satunnainen;6.5.1977;28.6.2004;Pohjois-Karjala;12364;12342;12330;;
2778;100700;Sonkajanrannanjärvi;W;Vedenkorkeus;1.046;Satunnainen;21.10.1977;31.5.2005;Pohjois-Karjala;15371;15349;15340;;
2779;100710;Suuri Hietajärvi;W;Vedenkorkeus;1.065;Satunnainen;15.10.1990;3.10.2010;Pohjois-Karjala;11042;11021;;;
2781;100210;Korpijärvi Hoilola;W;Vedenkorkeus;1.081;Satunnainen;12.5.1977;13.10.2006;Pohjois-Karjala;13027;13007;13001;;
2782;100900;Kaustajärvi;W;Vedenkorkeus;1.091;Satunnainen;20.9.1977;8.9.2004;Pohjois-Karjala;10570;10550;10544;;
2783;100910;Patson Pitkä;W;Vedenkorkeus;1.091;Satunnainen;25.12.1990;27.10.2006;Pohjois-Karjala;11220;11200;;;
2785;200800;Kiteenjärvi;W;Vedenkorkeus;2.022;Satunnainen;1.1.1954;18.7.2012;Pohjois-Karjala;7933;7914;;;
2786;200810;Säynejärvi;W;Vedenkorkeus;2.026;Satunnainen;13.4.1960;25.10.2006;Pohjois-Karjala;8342;8323;8317;;
2787;200820;Iso Heinäjärvi;W;Vedenkorkeus;2.027;Satunnainen;13.5.1977;22.7.2004;Pohjois-Karjala;10258;10239;10233;;
3019;300110;Siikalahti, patotie;W;Vedenkorkeus;3.031;Satunnainen;8.9.1987;31.10.2025;Etelä-Karjala;25;;;0;
2921;410413;Korpijärvi;W;Vedenkorkeus;4.143;Satunnainen;16.4.1970;10.8.2025;Etelä-Savo;8274;8250;;;
3020;410430;Säänjärvi;W;Vedenkorkeus;4.146;Satunnainen;21.4.1964;27.12.2015;Etelä-Karjala;24;0;;;
2920;410422;Syysjärvi;W;Vedenkorkeus;4.162;Satunnainen;20.3.1970;29.9.2017;Etelä-Savo;8649;8625;;;
2929;410421;Lylyjärvi;W;Vedenkorkeus;4.164;Satunnainen;4.7.1986;30.12.2011;Etelä-Savo;11199;11174;;;
2926;410401;Sääksjärvi;W;Vedenkorkeus;4.174;Satunnainen;3.5.1987;4.11.2024;Etelä-Savo;9337;9312;;;
3023;410480;Pitkäjärvi;W;Vedenkorkeus;4.199;Satunnainen;10.9.1981;29.11.2024;Etelä-Karjala;7447;7428;;;
2924;410011;Pieni- Raudanvesi;W;Vedenkorkeus;4.211;Satunnainen;11.6.1986;4.12.2024;Etelä-Savo;7576;7552;;;
2922;409712;Valvatus;W;Vedenkorkeus;4.213;Satunnainen;3.10.1983;22.11.2011;Pohjois-Savo;7771;7745;;;
2931;409711;Saarikkolampi;W;Vedenkorkeus;4.213;Satunnainen;22.4.1994;3.9.2012;Pohjois-Savo;9707;9681;;;
2927;405305;Pahkajärvi;W;Vedenkorkeus;4.229;Satunnainen;5.4.1983;23.12.2024;Etelä-Savo;22;0;;;
2923;405211;Vuokalanjärvi;W;Vedenkorkeus;4.234;Satunnainen;14.1.1976;29.9.2010;Etelä-Savo;9014;8993;;;
3262;410424;Haapajärvi;W;Vedenkorkeus;4.253;Satunnainen;11.8.2003;16.11.2011;Etelä-Savo;10494;10467;;;
2932;405301;Ylä-Enonvesi;W;Vedenkorkeus;4.291;Satunnainen;2.1.1996;22.12.2025;Etelä-Savo;32;10;0;;
2788;404930;Korpijärvi Liperi;W;Vedenkorkeus;4.315;Satunnainen;15.9.1977;3.6.2005;Pohjois-Karjala;10384;10360;10343;;
2789;404940;Kuorinka;W;Vedenkorkeus;4.317;Satunnainen;29.05.1890;11.7.2014;Pohjois-Karjala;8714;8691;8680;;
2791;405112;Haapajärvi Pyhäselkä;W;Vedenkorkeus;4.326;Satunnainen;1.4.1953;16.6.2004;Pohjois-Karjala;8018;7996;;;
2793;403120;Hepolampi;W;Vedenkorkeus;4.342;Satunnainen;29.4.1992;13.12.2006;Pohjois-Karjala;12048;12025;;;
2794;403220;Ylimmäinen;W;Vedenkorkeus;4.348;Satunnainen;11.5.1977;27.8.2004;Pohjois-Karjala;12817;12794;12781;;
2795;404970;Sysmäjärvi, pato;W;Vedenkorkeus;4.353;Satunnainen;3.5.1932;31.7.2012;Pohjois-Karjala;8542;8518;8499;;
2796;404980;Kuusjärvi Outokumpu;W;Vedenkorkeus;4.353;Satunnainen;17.4.1946;15.11.2006;Pohjois-Karjala;10185;10160;10140;;
2800;404971;Polvijärvi;W;Vedenkorkeus;4.356;Satunnainen;16.9.1977;9.9.2008;Pohjois-Karjala;9094;9070;9050;;
2801;404972;Kuusijärvi, Liperi;W;Vedenkorkeus;4.359;Satunnainen;29.5.1992;10.6.2004;Pohjois-Karjala;9379;9356;;;
2802;404973;Leinonen;W;Vedenkorkeus;4.359;Satunnainen;19.9.1977;20.10.2006;Pohjois-Karjala;9520;9497;9481;;
2803;405113;Hammasjärvi;W;Vedenkorkeus;4.361;Satunnainen;26.9.1977;6.9.2004;Pohjois-Karjala;10017;9995;9986;;
2804;405114;Suuri-Onkamo;W;Vedenkorkeus;4.372;Satunnainen;25.4.1955;4.8.2021;Pohjois-Karjala;7632;7611;7603;;
3364;405117;Rauanjärvi;W;Vedenkorkeus;4.374;Satunnainen;18.12.2006;18.12.2006;Pohjois-Karjala;10204;10183;;;
2806;405116;Piimäjärvi;W;Vedenkorkeus;4.383;Satunnainen;27.9.1977;8.10.2008;Pohjois-Karjala;7875;7855;7848;;
2807;405010;Karjalanjoki;W;Vedenkorkeus;4.398;Satunnainen;14.5.1992;4.5.1993;Pohjois-Karjala;7995;7975;7968;;
2809;401420;Herajärvi;W;Vedenkorkeus;4.412;Satunnainen;27.5.1950;10.5.2005;Pohjois-Karjala;9926;9902;9884;;
2810;401430;Savijärvi;W;Vedenkorkeus;4.413;Satunnainen;15.1.1977;20.11.2006;Pohjois-Karjala;12676;12652;12633;;
2811;400770;Muntsurinjärvi;W;Vedenkorkeus;4.431;Satunnainen;10.12.1986;30.12.2008;Pohjois-Karjala;11617;11591;11571;;
2812;401440;Juuanjärvi;W;Vedenkorkeus;4.452;Satunnainen;28.10.1977;9.6.2005;Pohjois-Karjala;16936;16911;16889;;
2815;401312;Koppelojärvi;W;Vedenkorkeus;4.465;Satunnainen;24.5.1977;14.7.2004;Pohjois-Karjala;12975;12948;12922;;
2816;401120;Roukkajanjärvi;W;Vedenkorkeus;4.471;Satunnainen;16.4.1997;26.7.2004;Pohjois-Karjala;9433;9406;;;
2819;401210;Kuohattijärvi;W;Vedenkorkeus;4.478;Satunnainen;1.9.1977;12.12.2006;Pohjois-Karjala;16162;16135;16113;;
3470;405900;Koljonvirta;W;Vedenkorkeus;huhti.53;Satunnainen;;;Pohjois-Savo;16162;16135;16113;;
3431;406020;Mustanjoki;W;Vedenkorkeus;4.588;Satunnainen;16.1.2009;12.3.2018;Pohjois-Savo;10728;10698;;;
3405;407001;Somsankoski;W;Vedenkorkeus;4.631;Satunnainen;;;Pohjois-Savo;10728;10698;;;
3331;407500;Sammakkojärvi;W;Vedenkorkeus;4.664;Satunnainen;;;Pohjois-Savo;18602;18575;;;
2821;407380;Ala-Ruokonen;W;Vedenkorkeus;4.685;Satunnainen;23.5.1977;21.11.2006;Pohjois-Karjala;20895;20870;20847;;
2823;408312;Halijärvi;W;Vedenkorkeus;4.748;Satunnainen;25.10.1977;18.5.2005;Pohjois-Karjala;15678;15654;15632;;
2824;408330;Vaikkojärvi;W;Vedenkorkeus;4.752;Satunnainen;1.3.1974;21.11.2006;Pohjois-Karjala;18705;18680;18657;;
2825;408340;Saarijärvi;W;Vedenkorkeus;4.763;Satunnainen;25.10.1977;7.9.2004;Pohjois-Karjala;21099;21075;21053;;
2827;404840;Iso Polvijärvi;W;Vedenkorkeus;huhti.81;Satunnainen;17.10.1977;23.10.2006;Pohjois-Karjala;10006;9983;9966;;
2828;404870;Nisäjärvi;W;Vedenkorkeus;4.847;Satunnainen;22.2.1989;23.7.2004;Pohjois-Karjala;9645;9621;;;
2829;404880;Kuhnustanjärvi;W;Vedenkorkeus;4.851;Satunnainen;20.8.1947;11.5.2005;Pohjois-Karjala;9769;9745;;;
2830;402620;Ala-Kivilampi;W;Vedenkorkeus;4.914;Satunnainen;28.3.1993;8.9.2004;Pohjois-Karjala;13432;13409;;;
1760;402310;Ilomantsinjärvi;W;Vedenkorkeus;4.921;Satunnainen;1.1.1961;8.9.2004;Pohjois-Karjala;14343;14321;14313;;
1761;402320;Mekrijärvi;W;Vedenkorkeus;4.921;Satunnainen;1.1.1963;19.9.2011;Pohjois-Karjala;14436;14414;14403;;
1759;402300;Nuorajärvi, Oinassalmi;W;Vedenkorkeus;4.922;Satunnainen;1.1.1961;19.10.2015;Pohjois-Karjala;14418;14400;14393;;
2831;402110;Sysmä;W;Vedenkorkeus;4.925;Satunnainen;30.5.1977;18.10.2006;Pohjois-Karjala;15063;15043;15032;;
2832;402111;Syväjärvi;W;Vedenkorkeus;4.932;Satunnainen;27.5.1977;28.7.2004;Pohjois-Karjala;18423;18401;18389;;
2833;402112;Ilajanjärvi;W;Vedenkorkeus;4.933;Satunnainen;13.7.1961;17.10.2006;Pohjois-Karjala;15221;15200;15190;;
2834;402730;Suomunjärvi;W;Vedenkorkeus;4.962;Satunnainen;24.2.1993;29.7.2004;Pohjois-Karjala;15228;15205;;;
2837;402771;Harkkojärvi II;W;Vedenkorkeus;4.982;Satunnainen;26.5.1977;21.7.2004;Pohjois-Karjala;15018;14996;14984;;
2838;402772;Hattujärvi;W;Vedenkorkeus;4.983;Satunnainen;27.5.1977;28.7.2004;Pohjois-Karjala;16873;16851;16839;;
2839;402773;Harkkojärvi I;W;Vedenkorkeus;4.984;Satunnainen;26.5.1977;26.8.2004;Pohjois-Karjala;15045;15023;15011;;
2840;402330;Oskajärvi;W;Vedenkorkeus;4.992;Satunnainen;24.5.1994;20.7.2004;Pohjois-Karjala;15233;15212;;;
3024;900300;Väkevänjärvi;W;Vedenkorkeus;9.001;Satunnainen;6.4.1962;31.10.2025;Etelä-Karjala;2049;2028;;;
2038;1406920;Sylvöjärvi;W;Vedenkorkeus;14.161;Satunnainen;1.1.1941;8.5.2014;Päijät-Häme;24;0;-13;;
3138;1406921;Kymijärvi;W;Vedenkorkeus;14.164;Satunnainen;15.10.1960;1.11.2015;Päijät-Häme;24;0;;;
3555;1406840;Tuusjärvi;W;Vedenkorkeus;14.173;Satunnainen;27.5.2014;27.5.2014;Päijät-Häme;25;0;;;
3142;1406830;Viilajärvi;W;Vedenkorkeus;14.179;Satunnainen;21.4.1977;15.9.2024;Päijät-Häme;8372;8347;;;
3143;1406820;Imjärvi;W;Vedenkorkeus;14.179;Satunnainen;21.4.1977;8.12.2013;Päijät-Häme;8380;8355;;;
3042;1408810;Kaitajärvi;W;Vedenkorkeus;14.196;Satunnainen;31.8.1979;25.10.2025;Etelä-Karjala;23;0;;;
3280;1405730;Sysmä, Artjärvi;W;Vedenkorkeus;14.221;Satunnainen;27.10.2004;13.8.2008;Päijät-Häme;27;0;;;
3512;1405990;Auhjärvi;W;Vedenkorkeus;14.229;Satunnainen;9.4.1970;13.5.2013;Päijät-Häme;27;0;;;
3156;1404740;Luonetjärvi;W;Vedenkorkeus;14.295;Satunnainen;1.1.2002;28.11.2023;Keski-Suomi;42;11;;0;
2896;1401220;Horonjärvi;W;Vedenkorkeus;14.715;Satunnainen;19.3.1973;30.4.2001;Pohjois-Savo;42;11;;0;
3153;1403621;Sääksjärvi;W;Vedenkorkeus;14.717;Satunnainen;;;Pohjois-Savo;9912;9882;;;
2948;1403501;Pieksäjärvi;W;Vedenkorkeus;14.792;Satunnainen;27.12.1977;30.12.2013;Etelä-Savo;38;;;0;
3141;1405720;Vanjärvi;W;Vedenkorkeus;14.813;Satunnainen;2.1.1970;10.10.2015;Päijät-Häme;27;0;;;
2933;1408043;Peruvesi;W;Vedenkorkeus;14.916;Satunnainen;15.4.1976;31.12.2011;Etelä-Savo;10385;10360;;;
2938;1408041;Pienivesi;W;Vedenkorkeus;14.917;Satunnainen;7.4.1970;31.8.2025;Etelä-Savo;10677;10650;;;
3048;1407510;Mallosjärvi;W;Vedenkorkeus;14.927;Satunnainen;7.10.2002;30.4.2009;Etelä-Savo;28;0;;;
2936;1407611;Korpijärvi;W;Vedenkorkeus;14.929;Satunnainen;3.10.1994;27.8.2022;Etelä-Savo;10334;;;10300;
3396;1408411;Salajärvi;W;Vedenkorkeus;14.946;Satunnainen;2.1.1989;10.4.2018;Päijät-Häme;9331;9306;;;
2934;1407424;Härkäjärvi;W;Vedenkorkeus;14.961;Satunnainen;3.1.1990;26.8.2013;Etelä-Savo;10276;;10230;;
2947;1407425;Letvelampi;W;Vedenkorkeus;14.961;Satunnainen;3.1.1990;15.8.2013;Etelä-Savo;10246;;10200;;
3409;1407433;Juvani;W;Vedenkorkeus;14.961;Satunnainen;30.5.2007;5.12.2014;Etelä-Savo;11058;11030;;;
3408;1407431;Kutemajärvi;W;Vedenkorkeus;14.962;Satunnainen;21.5.2007;5.12.2014;Etelä-Savo;11288;11260;;;
3185;1800600;Porvoonjoki,Strömsbergin voimalaitos;W;Vedenkorkeus;18.012;Satunnainen;1.1.1975;4.8.2014;Uusimaa;11288;11260;;;
3471;1800900;Kuustjärvi;W;Vedenkorkeus;18.033;Satunnainen;15.5.1982;12.1.2010;Päijät-Häme;7417;7392;;;
3501;1801000;Kylänjärvi;W;Vedenkorkeus;18.043;Satunnainen;18.11.2011;18.11.2011;Päijät-Häme;26;0;;;
2957;1800800;Isojärvi eli Onkimaanjärvi;W;Vedenkorkeus;18.063;Satunnainen;4.5.1941;27.7.2022;Uusimaa;5859;5834;;;
2124;1900300;Ridanfors;W;Vedenkorkeus;19.001;Satunnainen;1.1.1935;31.5.2002;Uusimaa;29;4;0;;
3186;1900120;Mustijoki, vesilaitos;W;Vedenkorkeus;19.001;Satunnainen;1.6.1973;31.3.2020;Uusimaa;29;4;0;;
3187;1900430;Kilpijärvi;W;Vedenkorkeus;19.007;Satunnainen;13.11.1983;28.12.2012;Uusimaa;29;4;0;;
3008;2000110;Byabäcken (Sipoonjoki);W;Vedenkorkeus;20.004;Satunnainen;8.1.1996;19.4.2021;Uusimaa;83;58;;;
3123;2100220;Erkylän myllylampi;W;Vedenkorkeus;21.023;Satunnainen;3.9.2001;30.5.2004;Kanta-Häme;10217;10190;;;
2128;2100121;Ala-Suolijärvi;W;Vedenkorkeus;21.033;Satunnainen;1.1.1970;31.7.2020;Uusimaa;40;;0;;
2131;2100940;Sandbacka;W;Vedenkorkeus;21.045;Satunnainen;1.1.1971;30.9.2024;Uusimaa;33;;;0;
3194;2100941;Mylly-Majalampi;W;Vedenkorkeus;21.045;Satunnainen;3.8.1970;31.12.2007;Uusimaa;7096;;;7063;
2130;2100920;Valkjärvi;W;Vedenkorkeus;21.054;Satunnainen;1.11.1960;30.9.2024;Uusimaa;37;;0;;
3266;2200670;Pikkalanjoki, joella;W;Vedenkorkeus;22.001;Satunnainen;1.1.1982;31.12.2011;Uusimaa;37;;0;;
3267;2200680;Pikkalanjoki, merellä;W;Vedenkorkeus;22.001;Satunnainen;1.1.1982;31.12.2011;Uusimaa;37;;0;;
2959;2300320;Vaskijärvi;W;Vedenkorkeus;23.056;Satunnainen;3.1.1984;29.12.2015;Uusimaa;10461;10435;;10427;
3180;2300248;Pitkäjärvi, Nummenjoen pato;W;Vedenkorkeus;23.071;Satunnainen;1.4.1992;30.1.2005;Uusimaa;4093;4067;;;
3189;2300312;Vihtilammi;W;Vedenkorkeus;23.093;Satunnainen;4.5.1979;21.12.2025;Uusimaa;0;-25;;-33;
2145;2300310;Sääksjärvi;W;Vedenkorkeus;23.097;Satunnainen;1.5.1959;2.3.2020;Uusimaa;9879;9854;;9846;
3190;2300311;Sääksjärvi, Nurmijärvi;W;Vedenkorkeus;23.097;Satunnainen;26.6.1979;21.12.2025;Uusimaa;0;-25;;-33;
3195;2400100;Sikajärvi, pato;W;Vedenkorkeus;24.032;Satunnainen;24.4.1981;21.1.1999;Uusimaa;4929;;;4896;
3198;2400110;Sikajärvi, Kärkelän voimalaitospato;W;Vedenkorkeus;24.032;Satunnainen;27.8.1979;21.1.1999;Uusimaa;4929;;;4896;
3904;2403700;Enäjärvi, Lauttavesi;W;Vedenkorkeus;24.033;Satunnainen;15.7.2020;28.6.2025;Uusimaa;26;0;;;
3102;2700111;Valkjärvi, etujärvi;W;Vedenkorkeus;27.043;Satunnainen;12.5.2002;31.8.2016;Kanta-Häme;11958;11931;;;
3208;3300300;Kauklainen;W;Vedenkorkeus;33.002;Satunnainen;1.4.2000;8.11.2023;Satakunta;2143;2110;;;
3604;3502545;Myllyjoki-Katumajärvi;W;Vedenkorkeus;35.236;Satunnainen;7.3.2015;8.8.2019;Kanta-Häme;28;0;;;
3429;3503112;Kotkajärvi;W;Vedenkorkeus;35.285;Satunnainen;1.4.1954;18.10.2010;Kanta-Häme;12057;12029;;;
3493;3501450;Konaanjärvi;W;Vedenkorkeus;35.773;Satunnainen;7.3.1945;7.12.2024;Kanta-Häme;8440;8412;;;
3122;3501340;Jylisjärvi;W;Vedenkorkeus;35.775;Satunnainen;21.2.1996;28.12.2008;Kanta-Häme;27;0;;;
3129;3501210;Porraskoski, pato;W;Vedenkorkeus;35.783;Satunnainen;1.4.1951;22.8.2009;Kanta-Häme;9314;9287;;;
3133;3501230;Karvalammi;W;Vedenkorkeus;35.787;Satunnainen;30.10.2001;25.7.2007;Kanta-Häme;13072;13046;;;
3134;3501240;Syrjänalunen;W;Vedenkorkeus;35.787;Satunnainen;30.10.2001;3.9.2007;Kanta-Häme;13642;13616;;;
3326;3501212;Oksjärvi;W;Vedenkorkeus;35.788;Satunnainen;1.4.2006;7.9.2008;Kanta-Häme;27;0;;;
3121;3501330;Suolijärvi;W;Vedenkorkeus;35.791;Satunnainen;21.2.1962;18.10.2017;Kanta-Häme;27;0;;;
3440;3501370;Pannujärvi;W;Vedenkorkeus;35.793;Satunnainen;10.1.2013;25.11.2017;Kanta-Häme;12657;12630;;;
